2010 Old Faithful Geyser Eruptions

All times are local time (MST or MDT)

  Time and Date     Interval

01/26/10 13:06:12,  1:37:54
01/26/10 14:44:06,  1:37:54
01/26/10 16:15:24,  1:31:18
01/26/10 17:18:06,  1:02:42
01/26/10 19:05:54,  1:47:48
01/26/10 20:27:18,  1:21:24
01/26/10 21:59:42,  1:32:24
01/26/10 23:40:54,  1:41:12
01/27/10 01:16:36,  1:35:42
01/27/10 02:55:36,  1:39:00
01/27/10 04:28:00,  1:32:24
01/27/10 05:53:48,  1:25:48
01/27/10 07:32:48,  1:39:00
01/27/10 09:09:36,  1:36:48
01/27/10 10:39:48,  1:30:12
01/27/10 12:06:42,  1:26:54
01/27/10 13:40:12,  1:33:30
01/27/10 15:10:24,  1:30:12
01/27/10 16:56:00,  1:45:36
01/27/10 18:15:12,  1:19:12
01/27/10 19:55:18,  1:40:06
01/27/10 21:23:18,  1:28:00
01/27/10 22:56:48,  1:33:30
01/28/10 00:24:48,  1:28:00
01/28/10 02:01:36,  1:36:48
01/28/10 03:31:48,  1:30:12
01/28/10 05:13:00,  1:41:12
01/28/10 06:37:42,  1:24:42
01/28/10 08:16:42,  1:39:00
01/28/10 09:43:36,  1:26:54
01/28/10 11:13:48,  1:30:12
01/28/10 12:23:06,  1:09:18
01/28/10 14:03:12,  1:40:06
01/28/10 15:37:48,  1:34:36
01/28/10 17:32:12,  1:54:24
01/28/10 19:10:06,  1:37:54
01/28/10 20:45:48,  1:35:42
01/28/10 22:13:48,  1:28:00
01/28/10 23:53:54,  1:40:06
01/29/10 01:24:06,  1:30:12
01/29/10 03:04:12,  1:40:06
01/29/10 04:32:12,  1:28:00
01/29/10 05:59:06,  1:26:54
01/29/10 07:34:48,  1:35:42
01/29/10 09:13:48,  1:39:00
01/29/10 10:51:42,  1:37:54
01/29/10 12:26:18,  1:34:36
01/29/10 14:04:12,  1:37:54
01/29/10 15:38:48,  1:34:36
01/29/10 17:18:54,  1:40:06
01/29/10 18:40:18,  1:21:24
01/29/10 20:19:18,  1:39:00
01/29/10 21:47:18,  1:28:00
01/29/10 23:18:36,  1:31:18
01/30/10 00:54:18,  1:35:42
01/30/10 02:20:06,  1:25:48
01/30/10 03:55:48,  1:35:42
01/30/10 05:22:42,  1:26:54
01/30/10 07:01:42,  1:39:00
01/30/10 08:26:24,  1:24:42
01/30/10 10:01:00,  1:34:36
01/30/10 11:40:00,  1:39:00
01/30/10 12:52:36,  1:12:36
01/30/10 14:33:48,  1:41:12
01/30/10 15:59:36,  1:25:48
01/30/10 17:35:18,  1:35:42
01/30/10 19:00:00,  1:24:42
01/30/10 20:34:36,  1:34:36
01/30/10 22:11:24,  1:36:48
01/30/10 23:33:54,  1:22:30
01/31/10 01:08:30,  1:34:36
01/31/10 02:47:30,  1:39:00
01/31/10 04:07:48,  1:20:18
01/31/10 05:46:48,  1:39:00
01/31/10 07:12:36,  1:25:48
01/31/10 08:46:06,  1:33:30
01/31/10 10:31:42,  1:45:36
01/31/10 12:04:06,  1:32:24
01/31/10 13:48:36,  1:44:30
01/31/10 15:24:18,  1:35:42
01/31/10 17:12:06,  1:47:48
01/31/10 18:42:18,  1:30:12
01/31/10 20:11:24,  1:29:06
01/31/10 21:49:18,  1:37:54
01/31/10 23:15:06,  1:25:48
02/01/10 00:51:54,  1:36:48
02/01/10 02:05:36,  1:13:42
02/01/10 03:44:36,  1:39:00
02/01/10 05:14:48,  1:30:12
02/01/10 06:51:36,  1:36:48
02/01/10 08:17:24,  1:25:48
02/01/10 09:49:48,  1:32:24
02/01/10 11:22:12,  1:32:24
02/01/10 12:53:30,  1:31:18
02/01/10 14:31:24,  1:37:54
02/01/10 15:59:24,  1:28:00
02/01/10 17:38:24,  1:39:00
02/01/10 19:11:54,  1:33:30
02/01/10 20:57:30,  1:45:36
02/01/10 22:34:18,  1:36:48
02/02/10 00:10:00,  1:35:42
02/02/10 01:43:30,  1:33:30
02/02/10 03:14:48,  1:31:18
02/02/10 04:40:36,  1:25:48
02/02/10 06:19:36,  1:39:00
02/02/10 07:52:00,  1:32:24
02/02/10 09:00:12,  1:08:12
02/02/10 10:34:48,  1:34:36
02/02/10 12:07:12,  1:32:24
02/02/10 13:42:54,  1:35:42
02/02/10 14:51:06,  1:08:12
02/02/10 16:22:24,  1:31:18
02/02/10 17:59:12,  1:36:48
02/02/10 19:05:12,  1:06:00
02/02/10 20:47:30,  1:42:18
02/02/10 22:21:00,  1:33:30
02/03/10 00:05:30,  1:44:30
02/03/10 01:34:36,  1:29:06
02/03/10 03:04:48,  1:30:12
02/03/10 04:32:48,  1:28:00
02/03/10 06:00:48,  1:28:00
02/03/10 07:37:36,  1:36:48
02/03/10 09:01:12,  1:23:36
02/03/10 10:38:00,  1:36:48
02/03/10 12:12:36,  1:34:36
02/03/10 13:42:48,  1:30:12
02/03/10 15:21:48,  1:39:00
02/03/10 17:05:12,  1:43:24
02/03/10 18:32:06,  1:26:54
02/03/10 20:13:18,  1:41:12
02/03/10 21:34:42,  1:21:24
02/03/10 23:08:12,  1:33:30
02/04/10 00:43:54,  1:35:42
02/04/10 02:14:06,  1:30:12
02/04/10 03:43:12,  1:29:06
02/04/10 05:13:24,  1:30:12
02/04/10 06:46:54,  1:33:30
02/04/10 08:23:42,  1:36:48
02/04/10 09:49:30,  1:25:48
02/04/10 11:29:36,  1:40:06
02/04/10 13:17:24,  1:47:48
02/04/10 14:47:36,  1:30:12
02/04/10 16:22:12,  1:34:36
02/04/10 17:51:18,  1:29:06
02/04/10 19:17:06,  1:25:48
02/04/10 20:51:42,  1:34:36
02/04/10 22:27:24,  1:35:42
02/04/10 23:59:48,  1:32:24
02/05/10 01:31:06,  1:31:18
02/05/10 03:04:36,  1:33:30
02/05/10 04:45:48,  1:41:12
02/05/10 06:11:36,  1:25:48
02/05/10 07:48:24,  1:36:48
02/05/10 09:20:48,  1:32:24
02/05/10 10:56:30,  1:35:42
02/05/10 12:36:36,  1:40:06
02/05/10 14:13:24,  1:36:48
02/05/10 15:43:36,  1:30:12
02/05/10 17:18:12,  1:34:36
02/05/10 18:52:48,  1:34:36
02/05/10 20:27:24,  1:34:36
02/05/10 21:59:48,  1:32:24
02/05/10 23:33:18,  1:33:30
02/06/10 01:01:18,  1:28:00
02/06/10 02:39:12,  1:37:54
